Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2016-102274;21/11/2016;26/11/2016;Standard Class;DH-13075;Dave Hallsten      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;OFF-PA-10004359;629,1;6;0;302;Cassandra Bran
CA-2016-102274;21/11/2016;26/11/2016;Standard Class;DH-13075;Dave Hallsten      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;OFF-ST-10001511;193,9;3;0;9,7;Cassandra Bran
CA-2016-102274;21/11/2016;26/11/2016;Standard Class;DH-13075;Dave Hallsten      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;OFF-AR-10002833;5,5;3;0;1,5;Cassandra Bran
CA-2016-102673;01/11/2016;05/11/2016;Standard Class;KH-16630;Ken Heidel         ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-FA-10003021;7,5;5;0,2;1,4;Cassandra Bran
CA-2016-102673;01/11/2016;05/11/2016;Standard Class;KH-16630;Ken Heidel         ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-AR-10000634;10,3;3;0,2;0,9;Cassandra Bran
CA-2016-102673;01/11/2016;05/11/2016;Standard Class;KH-16630;Ken Heidel         ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-LA-10001771;47,8;12;0,2;15,5;Cassandra Bran
CA-2016-102673;01/11/2016;05/11/2016;Standard Class;KH-16630;Ken Heidel         ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;TEC-PH-10004434;978,8;9;0,2;110,1;Cassandra Bran
CA-2016-102988;05/04/2016;09/04/2016;Second Class  ;GM-14695;Greg Maxwell       ;Corporate  ;United States;Alexandria   ;Virginia    ;22304;South  ;OFF-AR-10004757;23;7;0;7,6;Cassandra Bran
CA-2016-102988;05/04/2016;09/04/2016;Second Class  ;GM-14695;Greg Maxwell       ;Corporate  ;United States;Alexandria   ;Virginia    ;22304;South  ;TEC-PH-10001615;29;1;0;8,4;Cassandra Bran
CA-2016-102988;05/04/2016;09/04/2016;Second Class  ;GM-14695;Greg Maxwell       ;Corporate  ;United States;Alexandria   ;Virginia    ;22304;South  ;OFF-PA-10003349;13;2;0;6,4;Cassandra Bran
CA-2016-102988;05/04/2016;09/04/2016;Second Class  ;GM-14695;Greg Maxwell       ;Corporate  ;United States;Alexandria   ;Virginia    ;22304;South  ;OFF-AR-10000127;23;7;0;6,7;Cassandra Bran
CA-2016-102988;05/04/2016;09/04/2016;Second Class  ;GM-14695;Greg Maxwell       ;Corporate  ;United States;Alexandria   ;Virginia    ;22304;South  ;OFF-SU-10002881;4164,1;5;0;83,3;Cassandra Bran
CA-2016-103317;05/07/2016;08/07/2016;First Class   ;DM-13525;Don Miller         ;Corporate  ;United States;Palm Coast   ;Florida     ;32137;South  ;FUR-FU-10001591;19,5;2;0,2;5,4;Cassandra Bran
CA-2016-103317;05/07/2016;08/07/2016;First Class   ;DM-13525;Don Miller         ;Corporate  ;United States;Palm Coast   ;Florida     ;32137;South  ;OFF-BI-10001787;9,8;5;0,7;-6,9;Cassandra Bran
CA-2016-103317;05/07/2016;08/07/2016;First Class   ;DM-13525;Don Miller         ;Corporate  ;United States;Palm Coast   ;Florida     ;32137;South  ;FUR-FU-10003192;213,2;3;0,2;16;Cassandra Bran
CA-2016-103366;15/01/2016;17/01/2016;First Class   ;EH-13990;Erica Hackney      ;Consumer   ;United States;Roswell      ;Georgia     ;30076;South  ;TEC-AC-10003628;149,9;5;0;66;Cassandra Bran
CA-2016-103807;02/12/2016;09/12/2016;Standard Class;EM-13825;Elizabeth Moffitt  ;Corporate  ;United States;Sandy Springs;Georgia     ;30328;South  ;TEC-AC-10000199;6;1;0;0,8;Cassandra Bran
CA-2016-103807;02/12/2016;09/12/2016;Standard Class;EM-13825;Elizabeth Moffitt  ;Corporate  ;United States;Sandy Springs;Georgia     ;30328;South  ;OFF-PA-10002195;15,2;3;0;7,2;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;TEC-PH-10004667;324;3;0,2;28,3;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;OFF-LA-10000443;11,8;4;0,2;4;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;OFF-ST-10000918;26,2;3;0,2;2;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;OFF-BI-10001196;33,6;5;0,7;-25,7;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;FUR-FU-10003981;5;3;0,2;1,4;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;FUR-FU-10002508;20;3;0,2;5,5;Cassandra Bran
CA-2016-103989;19/03/2016;21/03/2016;First Class   ;MC-17605;Matt Connell       ;Corporate  ;United States;Lakeland     ;Florida     ;33801;South  ;TEC-AC-10002647;170,2;2;0,2;53,2;Cassandra Bran
CA-2016-104283;27/06/2016;01/07/2016;Standard Class;LM-17065;Liz MacKendrick    ;Consumer   ;United States;Southaven    ;Mississippi ;38671;South  ;OFF-ST-10004337;306,2;5;0;0;Cassandra Bran
CA-2016-104283;27/06/2016;01/07/2016;Standard Class;LM-17065;Liz MacKendrick    ;Consumer   ;United States;Southaven    ;Mississippi ;38671;South  ;FUR-TA-10001039;86;1;0;22,4;Cassandra Bran
CA-2016-104283;27/06/2016;01/07/2016;Standard Class;LM-17065;Liz MacKendrick    ;Consumer   ;United States;Southaven    ;Mississippi ;38671;South  ;TEC-AC-10000109;224;4;0;53,8;Cassandra Bran
CA-2016-106054;06/01/2016;07/01/2016;First Class   ;JO-15145;Jack O'Briant      ;Corporate  ;United States;Athens       ;Georgia     ;30605;South  ;OFF-AR-10002399;12,8;3;0;5,2;Cassandra Bran
CA-2016-106810;14/05/2016;20/05/2016;Standard Class;AJ-10795;Anthony Johnson    ;Corporate  ;United States;Saint Petersb;Florida     ;33710;South  ;FUR-FU-10004306;310,9;2;0,2;23,3;Cassandra Bran
CA-2016-107573;12/12/2016;17/12/2016;Standard Class;PB-19150;Philip Brown       ;Consumer   ;United States;Miami        ;Florida     ;33178;South  ;OFF-EN-10001099;23,5;3;0,2;7,6;Cassandra Bran
CA-2016-107811;29/04/2016;03/05/2016;Standard Class;LA-16780;Laura Armstrong    ;Corporate  ;United States;Memphis      ;Tennessee   ;38109;South  ;FUR-CH-10001394;561,6;2;0,2;70,2;Cassandra Bran
CA-2016-107811;29/04/2016;03/05/2016;Standard Class;LA-16780;Laura Armstrong    ;Corporate  ;United States;Memphis      ;Tennessee   ;38109;South  ;OFF-ST-10000798;99,9;5;0,2;-1,2;Cassandra Bran
CA-2016-108707;24/10/2016;29/10/2016;Standard Class;DB-12910;Daniel Byrd        ;Home Office;United States;Fort Lauderda;Florida     ;33311;South  ;OFF-PA-10000788;10,4;2;0,2;3,6;Cassandra Bran
CA-2016-109043;15/08/2016;17/08/2016;First Class   ;CS-12355;Christine Sundaresa;Consumer   ;United States;Hollywood    ;Florida     ;33021;South  ;OFF-PA-10000312;91,4;5;0,2;29,7;Cassandra Bran
CA-2016-109043;15/08/2016;17/08/2016;First Class   ;CS-12355;Christine Sundaresa;Consumer   ;United States;Hollywood    ;Florida     ;33021;South  ;OFF-AP-10004708;152,2;5;0,2;17,1;Cassandra Bran
CA-2016-109232;13/01/2016;16/01/2016;Second Class  ;ND-18370;Natalie DeCherney  ;Consumer   ;United States;Mount Pleasan;South Caroli;29464;South  ;FUR-CH-10000422;545,9;6;0;87,4;Cassandra Bran
CA-2016-110100;25/04/2016;29/04/2016;Standard Class;LC-16885;Lena Creighton     ;Consumer   ;United States;Wilmington   ;North Caroli;28403;South  ;TEC-PH-10004531;302,4;3;0,2;37,8;Cassandra Bran
CA-2016-110408;18/10/2016;20/10/2016;Second Class  ;AS-10225;Alan Schoenberger  ;Corporate  ;United States;Montgomery   ;Alabama     ;36116;South  ;OFF-ST-10001522;276;3;0;11;Cassandra Bran
CA-2016-110408;18/10/2016;20/10/2016;Second Class  ;AS-10225;Alan Schoenberger  ;Corporate  ;United States;Montgomery   ;Alabama     ;36116;South  ;TEC-PH-10002352;1395;5;0;362,7;Cassandra Bran
CA-2016-110408;18/10/2016;20/10/2016;Second Class  ;AS-10225;Alan Schoenberger  ;Corporate  ;United States;Montgomery   ;Alabama     ;36116;South  ;FUR-CH-10003774;545,9;6;0;71;Cassandra Bran
CA-2016-110422;21/01/2016;23/01/2016;Second Class  ;TB-21400;Tom Boeckenhauer   ;Consumer   ;United States;Miami        ;Florida     ;33180;South  ;FUR-FU-10001889;25,2;3;0,2;4,1;Cassandra Bran
CA-2016-111500;17/08/2016;21/08/2016;Standard Class;DJ-13510;Don Jones          ;Corporate  ;United States;Little Rock  ;Arkansas    ;72209;South  ;OFF-PA-10000595;114,2;5;0;52,5;Cassandra Bran
CA-2016-111500;17/08/2016;21/08/2016;Standard Class;DJ-13510;Don Jones          ;Corporate  ;United States;Little Rock  ;Arkansas    ;72209;South  ;OFF-BI-10000829;18;4;0;8,3;Cassandra Bran
CA-2016-111500;17/08/2016;21/08/2016;Standard Class;DJ-13510;Don Jones          ;Corporate  ;United States;Little Rock  ;Arkansas    ;72209;South  ;OFF-FA-10002676;12,7;7;0;4,6;Cassandra Bran
CA-2016-111500;17/08/2016;21/08/2016;Standard Class;DJ-13510;Don Jones          ;Corporate  ;United States;Little Rock  ;Arkansas    ;72209;South  ;TEC-AC-10000844;340;4;0;122,4;Cassandra Bran
CA-2016-111934;05/05/2016;07/05/2016;First Class   ;GD-14590;Giulietta Dortch   ;Corporate  ;United States;Arlington    ;Virginia    ;22204;South  ;OFF-BI-10004364;11,9;2;0;5,3;Cassandra Bran
CA-2016-111934;05/05/2016;07/05/2016;First Class   ;GD-14590;Giulietta Dortch   ;Corporate  ;United States;Arlington    ;Virginia    ;22204;South  ;OFF-PA-10000474;35,4;1;0;16,7;Cassandra Bran
CA-2016-112718;16/12/2016;21/12/2016;Standard Class;KN-16450;Kean Nguyen        ;Corporate  ;United States;Jacksonville ;Florida     ;32216;South  ;OFF-BI-10000591;1,2;1;0,7;-0,9;Cassandra Bran
CA-2016-113047;24/10/2016;24/10/2016;Same Day      ;AP-10915;Arthur Prichep     ;Consumer   ;United States;Rock Hill    ;South Caroli;29730;South  ;OFF-FA-10002763;11,8;3;0;3,8;Cassandra Bran
CA-2016-113166;24/12/2016;26/12/2016;First Class   ;LF-17185;Luke Foster        ;Consumer   ;United States;Miami        ;Florida     ;33180;South  ;OFF-PA-10001947;9,6;2;0,2;3,5;Cassandra Bran
CA-2016-114314;11/10/2016;15/10/2016;Standard Class;DB-13555;Dorothy Badders    ;Corporate  ;United States;Fayetteville ;Arkansas    ;72701;South  ;OFF-LA-10000240;7,3;1;0;3,4;Cassandra Bran
CA-2016-114314;11/10/2016;15/10/2016;Standard Class;DB-13555;Dorothy Badders    ;Corporate  ;United States;Fayetteville ;Arkansas    ;72701;South  ;FUR-FU-10002107;8,9;4;0;3,9;Cassandra Bran
CA-2016-114321;20/08/2016;25/08/2016;Standard Class;NC-18535;Nick Crebassa      ;Corporate  ;United States;Hampton      ;Virginia    ;23666;South  ;FUR-CH-10001797;500,2;13;0;145,1;Cassandra Bran
CA-2016-114321;20/08/2016;25/08/2016;Standard Class;NC-18535;Nick Crebassa      ;Corporate  ;United States;Hampton      ;Virginia    ;23666;South  ;OFF-PA-10000246;20,1;2;0;9,3;Cassandra Bran
CA-2016-114321;20/08/2016;25/08/2016;Standard Class;NC-18535;Nick Crebassa      ;Corporate  ;United States;Hampton      ;Virginia    ;23666;South  ;OFF-BI-10001359;897;1;0;421,6;Cassandra Bran
CA-2016-114335;28/09/2016;03/10/2016;Standard Class;XP-21865;Xylona Preis       ;Consumer   ;United States;Hollywood    ;Florida     ;33021;South  ;FUR-FU-10000277;337,1;4;0,2;16,9;Cassandra Bran
CA-2016-114790;11/03/2016;13/03/2016;Second Class  ;FM-14215;Filia McAdams      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;OFF-AP-10002578;146,8;3;0;38,2;Cassandra Bran
CA-2016-114790;11/03/2016;13/03/2016;Second Class  ;FM-14215;Filia McAdams      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;TEC-AC-10000710;33;2;0;14,2;Cassandra Bran
CA-2016-114790;11/03/2016;13/03/2016;Second Class  ;FM-14215;Filia McAdams      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;TEC-PH-10000984;588;3;0;164,6;Cassandra Bran
CA-2016-114790;11/03/2016;13/03/2016;Second Class  ;FM-14215;Filia McAdams      ;Corporate  ;United States;Richmond     ;Kentucky    ;40475;South  ;OFF-PA-10000213;14,9;3;0;7;Cassandra Bran
CA-2016-115084;18/10/2016;22/10/2016;Standard Class;LS-17200;Luke Schmidt       ;Corporate  ;United States;Texarkana    ;Arkansas    ;71854;South  ;FUR-CH-10004626;605,3;6;0;145,3;Cassandra Bran
CA-2016-115357;06/08/2016;11/08/2016;Second Class  ;RF-19735;Roland Fjeld       ;Consumer   ;United States;Columbia     ;South Caroli;29203;South  ;TEC-AC-10000023;62,9;3;0;22,6;Cassandra Bran
CA-2016-116190;26/07/2016;01/08/2016;Standard Class;SG-20470;Sheri Gordon       ;Consumer   ;United States;Atlanta      ;Georgia     ;30318;South  ;FUR-CH-10000553;67,9;2;0;18,3;Cassandra Bran
CA-2016-116190;26/07/2016;01/08/2016;Standard Class;SG-20470;Sheri Gordon       ;Consumer   ;United States;Atlanta      ;Georgia     ;30318;South  ;OFF-LA-10002762;162,9;13;0;76,6;Cassandra Bran
CA-2016-116190;26/07/2016;01/08/2016;Standard Class;SG-20470;Sheri Gordon       ;Consumer   ;United States;Atlanta      ;Georgia     ;30318;South  ;FUR-FU-10000719;25,7;3;0;9,3;Cassandra Bran
CA-2016-116239;04/03/2016;04/03/2016;Same Day      ;CL-12565;Clay Ludtke        ;Consumer   ;United States;Columbia     ;South Caroli;29203;South  ;OFF-ST-10001370;354,9;5;0;17,7;Cassandra Bran
CA-2016-116407;15/11/2016;21/11/2016;Standard Class;JF-15190;Jamie Frazer       ;Consumer   ;United States;Johnson City ;Tennessee   ;37604;South  ;OFF-AR-10001315;4,2;3;0,2;0,5;Cassandra Bran
CA-2016-116407;15/11/2016;21/11/2016;Standard Class;JF-15190;Jamie Frazer       ;Consumer   ;United States;Johnson City ;Tennessee   ;37604;South  ;OFF-AP-10002118;333,1;2;0,2;29,1;Cassandra Bran
CA-2016-116407;15/11/2016;21/11/2016;Standard Class;JF-15190;Jamie Frazer       ;Consumer   ;United States;Johnson City ;Tennessee   ;37604;South  ;OFF-PA-10002137;24,9;4;0,2;7,8;Cassandra Bran
CA-2016-116568;14/12/2016;20/12/2016;Standard Class;BM-11785;Bryan Mills        ;Consumer   ;United States;Deltona      ;Florida     ;32725;South  ;FUR-CH-10002439;186,3;4;0,2;14;Cassandra Bran
CA-2016-117016;04/03/2016;09/03/2016;Standard Class;SC-20095;Sanjit Chand       ;Consumer   ;United States;Margate      ;Florida     ;33063;South  ;OFF-AR-10001374;15,6;3;0,2;2,3;Cassandra Bran
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher     ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-LA-10000240;17,5;3;0,2;5,9;Cassandra Bran
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher     ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;FUR-FU-10000629;44,1;4;0,2;12,1;Cassandra Bran
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher     ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-AP-10001005;62,9;1;0,2;10,2;Cassandra Bran
CA-2016-117345;01/08/2016;05/08/2016;Standard Class;BF-10975;Barbara Fisher     ;Corporate  ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-PA-10002377;78,3;2;0,2;29,4;Cassandra Bran
CA-2016-117639;21/05/2016;25/05/2016;Standard Class;MW-18235;Mitch Willingham   ;Corporate  ;United States;Virginia Beac;Virginia    ;23464;South  ;OFF-BI-10003925;2715,9;7;0;1276,5;Cassandra Bran
CA-2016-117639;21/05/2016;25/05/2016;Standard Class;MW-18235;Mitch Willingham   ;Corporate  ;United States;Virginia Beac;Virginia    ;23464;South  ;TEC-PH-10001530;618;3;0;173;Cassandra Bran
CA-2016-120432;24/08/2016;26/08/2016;Second Class  ;DW-13585;Dorothy Wardle     ;Corporate  ;United States;Owensboro    ;Kentucky    ;42301;South  ;OFF-SU-10004661;25,5;3;0;6,6;Cassandra Bran
CA-2016-120670;02/11/2016;06/11/2016;Standard Class;JK-16120;Julie Kriz         ;Home Office;United States;Fort Lauderda;Florida     ;33311;South  ;TEC-AC-10004171;799,9;10;0,2;240;Cassandra Bran
CA-2016-120768;19/12/2016;21/12/2016;Second Class  ;IM-15070;Irene Maddox       ;Consumer   ;United States;Florence     ;Alabama     ;35630;South  ;OFF-BI-10001191;152,8;6;0;74,9;Cassandra Bran
CA-2016-120768;19/12/2016;21/12/2016;Second Class  ;IM-15070;Irene Maddox       ;Consumer   ;United States;Florence     ;Alabama     ;35630;South  ;OFF-SU-10004115;7,3;1;0;2;Cassandra Bran
CA-2016-120768;19/12/2016;21/12/2016;Second Class  ;IM-15070;Irene Maddox       ;Consumer   ;United States;Florence     ;Alabama     ;35630;South  ;FUR-CH-10000513;1819,9;14;0;163,8;Cassandra Bran
CA-2016-120950;06/11/2016;11/11/2016;Standard Class;GA-14515;George Ashbrook    ;Consumer   ;United States;Columbus     ;Georgia     ;31907;South  ;OFF-PA-10000587;43,7;6;0;21;Cassandra Bran
CA-2016-121286;04/11/2016;08/11/2016;Second Class  ;ON-18715;Odella Nelson      ;Corporate  ;United States;Cary         ;North Caroli;27511;South  ;OFF-FA-10000585;8,4;3;0,2;2,7;Cassandra Bran
CA-2016-121286;04/11/2016;08/11/2016;Second Class  ;ON-18715;Odella Nelson      ;Corporate  ;United States;Cary         ;North Caroli;27511;South  ;OFF-AP-10004859;58,2;5;0,2;5,1;Cassandra Bran
CA-2016-122217;24/11/2016;29/11/2016;Standard Class;HP-14815;Harold Pawlan      ;Home Office;United States;Virginia Beac;Virginia    ;23464;South  ;FUR-FU-10002045;111,2;5;0;48,9;Cassandra Bran
CA-2016-123400;02/02/2016;09/02/2016;Standard Class;EB-13930;Eric Barreto       ;Consumer   ;United States;Saint Petersb;Florida     ;33710;South  ;OFF-BI-10000666;18,3;2;0,7;-12,2;Cassandra Bran
CA-2016-123400;02/02/2016;09/02/2016;Standard Class;EB-13930;Eric Barreto       ;Consumer   ;United States;Saint Petersb;Florida     ;33710;South  ;TEC-PH-10002890;181;5;0,2;13,6;Cassandra Bran
CA-2016-123925;17/12/2016;19/12/2016;Second Class  ;RF-19840;Roy Französisch    ;Consumer   ;United States;Columbus     ;Georgia     ;31907;South  ;OFF-AR-10002952;40;3;0;11,2;Cassandra Bran
CA-2016-124023;07/04/2016;10/04/2016;First Class   ;PJ-19015;Pauline Johnson    ;Consumer   ;United States;Mobile       ;Alabama     ;36608;South  ;FUR-FU-10004415;9;2;0;2,8;Cassandra Bran
CA-2016-124618;02/05/2016;04/05/2016;Second Class  ;CS-11860;Cari Schnelling    ;Consumer   ;United States;Lakeland     ;Florida     ;33801;South  ;TEC-CO-10004202;480;2;0,2;90;Cassandra Bran
CA-2016-124688;27/08/2016;29/08/2016;First Class   ;CC-12610;Corey Catlett      ;Corporate  ;United States;Springfield  ;Virginia    ;22153;South  ;TEC-PH-10000455;580;5;0;168,2;Cassandra Bran
CA-2016-124688;27/08/2016;29/08/2016;First Class   ;CC-12610;Corey Catlett      ;Corporate  ;United States;Springfield  ;Virginia    ;22153;South  ;FUR-FU-10002456;29,1;4;0;12,5;Cassandra Bran
CA-2016-124688;27/08/2016;29/08/2016;First Class   ;CC-12610;Corey Catlett      ;Corporate  ;United States;Springfield  ;Virginia    ;22153;South  ;FUR-TA-10003569;1202,9;3;0;300,7;Cassandra Bran
CA-2016-125136;28/09/2016;03/10/2016;Standard Class;KD-16495;Keith Dawkins      ;Corporate  ;United States;Fayetteville ;North Caroli;28314;South  ;OFF-PA-10001457;96,3;8;0,2;31,3;Cassandra Bran
CA-2016-125136;28/09/2016;03/10/2016;Standard Class;KD-16495;Keith Dawkins      ;Corporate  ;United States;Fayetteville ;North Caroli;28314;South  ;OFF-PA-10001804;10,7;2;0,2;3,7;Cassandra Bran
CA-2016-125682;22/11/2016;25/11/2016;First Class   ;RB-19645;Robert Barroso     ;Corporate  ;United States;Atlanta      ;Georgia     ;30318;South  ;OFF-PA-10001752;10;2;0;4,9;Cassandra Bran
CA-2016-127299;19/09/2016;24/09/2016;Standard Class;JL-15835;John Lee           ;Consumer   ;United States;Charlotte    ;North Caroli;28205;South  ;OFF-ST-10003722;67,3;6;0,2;7,6;Cassandra Bran
CA-2016-127299;19/09/2016;24/09/2016;Standard Class;JL-15835;John Lee           ;Consumer   ;United States;Charlotte    ;North Caroli;28205;South  ;TEC-MA-10001127;2625;3;0,5;-945;Cassandra Bran
CA-2016-127488;22/09/2016;24/09/2016;Second Class  ;MS-17365;Maribeth Schnelling;Consumer   ;United States;Boca Raton   ;Florida     ;33433;South  ;OFF-LA-10001613;4,6;2;0,2;1,7;Cassandra Bran
CA-2016-127614;11/02/2016;15/02/2016;Standard Class;NF-18385;Natalie Fritzler   ;Consumer   ;United States;Chesapeake   ;Virginia    ;23320;South  ;TEC-AC-10001432;234,4;3;0;103,2;Cassandra Bran
CA-2016-127614;11/02/2016;15/02/2016;Standard Class;NF-18385;Natalie Fritzler   ;Consumer   ;United States;Chesapeake   ;Virginia    ;23320;South  ;FUR-TA-10003715;1256,2;6;0;75,4;Cassandra Bran
CA-2016-127614;11/02/2016;15/02/2016;Standard Class;NF-18385;Natalie Fritzler   ;Consumer   ;United States;Chesapeake   ;Virginia    ;23320;South  ;OFF-BI-10003291;17,5;2;0;8,2;Cassandra Bran
CA-2016-128839;08/09/2016;13/09/2016;Standard Class;TT-21070;Ted Trevino        ;Consumer   ;United States;Chesapeake   ;Virginia    ;23320;South  ;OFF-FA-10002280;45;9;0;21,6;Cassandra Bran
CA-2016-128839;08/09/2016;13/09/2016;Standard Class;TT-21070;Ted Trevino        ;Consumer   ;United States;Chesapeake   ;Virginia    ;23320;South  ;TEC-MA-10000029;210;3;0;90,3;Cassandra Bran
CA-2016-128846;07/04/2016;12/04/2016;Standard Class;RS-19765;Roland Schwarz     ;Corporate  ;United States;Columbia     ;South Caroli;29203;South  ;TEC-PH-10003273;630;5;0;163,8;Cassandra Bran
CA-2016-128846;07/04/2016;12/04/2016;Standard Class;RS-19765;Roland Schwarz     ;Corporate  ;United States;Columbia     ;South Caroli;29203;South  ;OFF-PA-10000100;123;3;0;60,3;Cassandra Bran
CA-2016-129091;22/11/2016;27/11/2016;Standard Class;RA-19885;Ruben Ausman       ;Corporate  ;United States;Columbus     ;Georgia     ;31907;South  ;OFF-EN-10004955;16,2;3;0;8;Cassandra Bran
CA-2016-129091;22/11/2016;27/11/2016;Standard Class;RA-19885;Ruben Ausman       ;Corporate  ;United States;Columbus     ;Georgia     ;31907;South  ;OFF-BI-10001071;319,9;5;0;156,8;Cassandra Bran
